#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CREBBP	H4C3	9606.ENSP00000262367	9606.ENSP00000367034	0	0	0	0	0	0.900	0	0	0.900
CREBBP	H4C14	9606.ENSP00000262367	9606.ENSP00000462667	0	0	0	0	0	0.900	0	0	0.900
CREBBP	H4C9	9606.ENSP00000262367	9606.ENSP00000481486	0	0	0	0	0	0.900	0	0	0.900
CREBBP	H4C11	9606.ENSP00000262367	9606.ENSP00000347168	0	0	0	0	0	0.900	0	0	0.900
CREBBP	H4C8	9606.ENSP00000262367	9606.ENSP00000489236	0	0	0	0	0	0.900	0	0	0.900
CREBBP	H4C5	9606.ENSP00000262367	9606.ENSP00000484789	0	0	0	0	0	0.900	0	0	0.900
CREBBP	H4-16	9606.ENSP00000262367	9606.ENSP00000443017	0	0	0	0	0	0.900	0	0	0.900
CREBBP	H4C2	9606.ENSP00000262367	9606.ENSP00000366974	0	0	0	0	0	0.900	0	0	0.900
CREBBP	H3C14	9606.ENSP00000262367	9606.ENSP00000358154	0	0	0	0	0	0.902	0	0	0.902
CREBBP	H3C7	9606.ENSP00000262367	9606.ENSP00000484095	0	0	0	0	0	0.902	0	0	0.902
CREBBP	H3C11	9606.ENSP00000262367	9606.ENSP00000483283	0	0	0	0	0	0.902	0	0	0.902
CREBBP	H3C15	9606.ENSP00000262367	9606.ENSP00000385479	0	0	0	0	0	0.902	0	0	0.902
CREBBP	H3C8	9606.ENSP00000262367	9606.ENSP00000484638	0	0	0	0	0	0.902	0	0	0.902
CREBBP	H3C4	9606.ENSP00000262367	9606.ENSP00000366999	0	0	0	0	0	0.902	0	0	0.902
CREBBP	H3C10	9606.ENSP00000262367	9606.ENSP00000358160	0	0	0	0	0	0.902	0	0	0.902
CREBBP	UBE2I	9606.ENSP00000262367	9606.ENSP00000348056	0	0	0	0	0	0.708	0	0	0.708
CREBBP	H3C6	9606.ENSP00000262367	9606.ENSP00000489282	0	0	0	0	0	0.902	0	0	0.902
CREBBP	H3C3	9606.ENSP00000262367	9606.ENSP00000484658	0	0	0	0	0	0.902	0	0	0.902
CREBBP	H3C2	9606.ENSP00000262367	9606.ENSP00000484841	0	0	0	0	0	0.902	0	0	0.902
CREBBP	STAT5B	9606.ENSP00000262367	9606.ENSP00000293328	0	0	0	0	0	0.294	0	0	0.294
CREBBP	HDAC2	9606.ENSP00000262367	9606.ENSP00000430432	0	0	0	0	0	0.537	0	0	0.537
CREBBP	STAT3	9606.ENSP00000262367	9606.ENSP00000264657	0	0	0	0	0	0.512	0	0	0.512
CREBBP	SMARCA4	9606.ENSP00000262367	9606.ENSP00000343896	0	0	0	0	0	0.491	0	0	0.491
CREBBP	NCOR1	9606.ENSP00000262367	9606.ENSP00000268712	0	0	0	0	0	0.304	0	0	0.304
CREBBP	HNF4A	9606.ENSP00000262367	9606.ENSP00000312987	0	0	0	0	0	0.789	0	0	0.789
CREBBP	HDAC1	9606.ENSP00000262367	9606.ENSP00000362649	0	0	0	0	0	0.537	0	0	0.537
CREBBP	NCOA6	9606.ENSP00000262367	9606.ENSP00000363929	0	0	0	0	0	0.735	0	0	0.735
CREBBP	RXRA	9606.ENSP00000262367	9606.ENSP00000419692	0	0	0	0	0	0.859	0	0	0.859
CREBBP	EPAS1	9606.ENSP00000262367	9606.ENSP00000263734	0	0	0	0	0	0.400	0	0	0.400
CREBBP	H3C1	9606.ENSP00000262367	9606.ENSP00000480826	0	0	0	0	0	0.988	0	0	0.988
CREBBP	SP1	9606.ENSP00000262367	9606.ENSP00000329357	0	0	0	0	0	0.749	0	0	0.749
CREBBP	ESR1	9606.ENSP00000262367	9606.ENSP00000405330	0	0	0	0	0	0.844	0	0	0.844
CREBBP	JUN	9606.ENSP00000262367	9606.ENSP00000360266	0	0	0	0	0	0.839	0	0	0.839
CREBBP	SMAD3	9606.ENSP00000262367	9606.ENSP00000332973	0	0	0	0	0	0.872	0	0	0.872
CREBBP	NCOA2	9606.ENSP00000262367	9606.ENSP00000399968	0	0	0	0	0	0.796	0	0	0.796
CREBBP	PPARG	9606.ENSP00000262367	9606.ENSP00000287820	0	0	0	0	0	0.982	0	0	0.982
CREBBP	SUMO1	9606.ENSP00000262367	9606.ENSP00000376077	0	0	0	0	0	0.971	0	0	0.971
CREBBP	NCOA3	9606.ENSP00000262367	9606.ENSP00000361066	0	0	0	0	0	0.987	0	0	0.987
CREBBP	NCOA1	9606.ENSP00000262367	9606.ENSP00000385216	0	0	0	0	0	0.984	0	0	0.984
CREBBP	RELA	9606.ENSP00000262367	9606.ENSP00000384273	0	0	0	0	0	0.991	0	0	0.991
CREBBP	TP53	9606.ENSP00000262367	9606.ENSP00000269305	0	0	0	0	0	0.998	0	0	0.998
CREBBP	EP300	9606.ENSP00000262367	9606.ENSP00000263253	0	0	0	0.956	0	0.782	0	0	0.782
CRYL1	NR3C1	9606.ENSP00000298248	9606.ENSP00000231509	0	0	0	0	0	0.169	0	0	0.169
CRYL1	HSP90AB1	9606.ENSP00000298248	9606.ENSP00000360609	0	0	0	0	0	0.160	0	0	0.159
CRYL1	HADHB	9606.ENSP00000298248	9606.ENSP00000325136	0	0	0	0	0	0.481	0	0	0.481
CSMD2	NR3C1	9606.ENSP00000362479	9606.ENSP00000231509	0	0	0	0	0	0.176	0	0	0.176
CSMD2	TNC	9606.ENSP00000362479	9606.ENSP00000265131	0	0	0	0	0	0.179	0	0	0.179
CSRP2	NR3C1	9606.ENSP00000310901	9606.ENSP00000231509	0	0	0	0	0	0.175	0	0	0.175
CSRP2	PLEKHA4	9606.ENSP00000310901	9606.ENSP00000263265	0	0	0	0	0	0.292	0	0	0.292
CSRP2	VIRMA	9606.ENSP00000310901	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
CSRP2	LRRK2	9606.ENSP00000310901	9606.ENSP00000298910	0	0	0	0	0	0.294	0	0	0.294
CSRP2	FBXW7	9606.ENSP00000310901	9606.ENSP00000474725	0	0	0	0	0	0.292	0	0	0.292
CSRP2	TES	9606.ENSP00000310901	9606.ENSP00000350937	0	0	0	0	0	0.292	0	0	0.292
CSRP2	NEDD4L	9606.ENSP00000310901	9606.ENSP00000383199	0	0	0	0	0	0.292	0	0	0.292
CSRP2	PIAS1	9606.ENSP00000310901	9606.ENSP00000438574	0	0	0	0	0	0.230	0	0	0.229
CTSB	NR3C1	9606.ENSP00000345672	9606.ENSP00000231509	0	0	0	0	0	0.299	0	0	0.299
CTSB	HNRNPD	9606.ENSP00000345672	9606.ENSP00000313199	0	0	0	0	0	0.172	0	0	0.171
CYB5B	NR3C1	9606.ENSP00000308430	9606.ENSP00000231509	0	0	0	0	0	0.229	0	0	0.229
CYB5B	RABL3	9606.ENSP00000308430	9606.ENSP00000273375	0	0	0	0	0	0.251	0	0	0.250
CYB5B	VIRMA	9606.ENSP00000308430	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
CYB5B	PPID	9606.ENSP00000308430	9606.ENSP00000303754	0	0	0	0	0	0.406	0	0	0.406
CYB5B	HELLS	9606.ENSP00000308430	9606.ENSP00000377601	0	0	0	0	0	0.156	0	0	0.156
CYB5B	RHOA	9606.ENSP00000308430	9606.ENSP00000400175	0	0	0	0	0	0.184	0	0	0.184
CYB5B	PDP1	9606.ENSP00000308430	9606.ENSP00000379503	0	0	0	0	0	0.188	0	0	0.188
CYB5B	RTN4	9606.ENSP00000308430	9606.ENSP00000337838	0	0	0	0	0	0.214	0	0	0.214
CYB5B	TFRC	9606.ENSP00000308430	9606.ENSP00000376197	0	0	0	0	0	0.161	0	0	0.161
CYB5B	DNAJA2	9606.ENSP00000308430	9606.ENSP00000314030	0	0	0	0	0	0.190	0	0	0.190
CYB5B	RNF4	9606.ENSP00000308430	9606.ENSP00000426503	0	0	0	0	0	0.292	0	0	0.292
CYP2A6	NR3C1	9606.ENSP00000301141	9606.ENSP00000231509	0	0	0	0	0	0.303	0	0	0.303
CYP2A6	H4C6	9606.ENSP00000301141	9606.ENSP00000244537	0	0	0	0	0	0.299	0	0	0.299
CYP2A6	RACK1	9606.ENSP00000301141	9606.ENSP00000426909	0	0	0	0	0	0.157	0	0	0.156
CYP2A6	UBA52	9606.ENSP00000301141	9606.ENSP00000388107	0	0	0	0	0	0.169	0	0	0.169
CYP2A6	RPS26	9606.ENSP00000301141	9606.ENSP00000348849	0	0	0	0	0	0.249	0	0	0.248
CYP2A6	HNF4A	9606.ENSP00000301141	9606.ENSP00000312987	0	0	0	0	0	0.292	0	0	0.292
CYP2A6	POR	9606.ENSP00000301141	9606.ENSP00000419970	0	0	0	0	0	0.294	0	0	0.294
CYP51A1	RACK1	9606.ENSP00000003100	9606.ENSP00000426909	0	0	0	0	0	0.157	0	0	0.156
CYP51A1	UBA52	9606.ENSP00000003100	9606.ENSP00000388107	0	0	0	0	0	0.169	0	0	0.169
CYP51A1	PRDX3	9606.ENSP00000003100	9606.ENSP00000298510	0	0	0	0	0	0.161	0	0	0.161
CYP51A1	RHOA	9606.ENSP00000003100	9606.ENSP00000400175	0	0	0	0	0	0.185	0	0	0.185
CYP51A1	RPS26	9606.ENSP00000003100	9606.ENSP00000348849	0	0	0	0	0	0.249	0	0	0.248
CYP51A1	RTN4	9606.ENSP00000003100	9606.ENSP00000337838	0	0	0	0	0	0.213	0	0	0.213
CYP51A1	HSPA4	9606.ENSP00000003100	9606.ENSP00000302961	0	0	0	0	0	0.171	0	0	0.171
CYP51A1	RNF4	9606.ENSP00000003100	9606.ENSP00000426503	0	0	0	0	0	0.292	0	0	0.292
CYP51A1	LRRK2	9606.ENSP00000003100	9606.ENSP00000298910	0	0	0	0	0	0.299	0	0	0.299
CYP51A1	NR3C1	9606.ENSP00000003100	9606.ENSP00000231509	0	0	0	0	0	0.303	0	0	0.303
CYP51A1	DHCR7	9606.ENSP00000003100	9606.ENSP00000347717	0	0	0	0	0	0.782	0	0	0.782
CYP51A1	LSS	9606.ENSP00000003100	9606.ENSP00000380837	0	0	0	0	0	0.954	0	0	0.954
DAP3	NR3C1	9606.ENSP00000357320	9606.ENSP00000231509	0	0	0	0	0	0.420	0	0	0.420
DAP3	TRIM28	9606.ENSP00000357320	9606.ENSP00000253024	0	0	0	0	0	0.301	0	0	0.301
DAP3	PLEKHA4	9606.ENSP00000357320	9606.ENSP00000263265	0	0	0	0	0	0.292	0	0	0.292
DAP3	RABL3	9606.ENSP00000357320	9606.ENSP00000273375	0	0	0	0	0	0.406	0	0	0.406
DAP3	TRA2A	9606.ENSP00000357320	9606.ENSP00000297071	0	0	0	0	0	0.553	0	0	0.553
DAP3	HSPA9	9606.ENSP00000357320	9606.ENSP00000297185	0	0	0	0	0	0.165	0	0	0.165
DAP3	LRRK2	9606.ENSP00000357320	9606.ENSP00000298910	0	0	0	0	0	0.292	0	0	0.292
DAP3	MED1	9606.ENSP00000357320	9606.ENSP00000300651	0	0	0	0	0	0.814	0	0	0.814
DAP3	PPID	9606.ENSP00000357320	9606.ENSP00000303754	0	0	0	0	0	0.401	0	0	0.400
DAP3	MEPCE	9606.ENSP00000357320	9606.ENSP00000308546	0	0	0	0	0	0.292	0	0	0.292
DAP3	HNRNPD	9606.ENSP00000357320	9606.ENSP00000313199	0	0	0	0	0	0.262	0	0	0.262
DAP3	DNAJA2	9606.ENSP00000357320	9606.ENSP00000314030	0	0	0	0	0	0.309	0	0	0.309
DAP3	TUFM	9606.ENSP00000357320	9606.ENSP00000322439	0	0	0	0	0	0.809	0	0	0.809
DAP3	SOX2	9606.ENSP00000357320	9606.ENSP00000323588	0	0	0	0	0	0.540	0	0	0.540
DAP3	IMP3	9606.ENSP00000357320	9606.ENSP00000326981	0	0	0	0	0	0.772	0	0	0.772
DAP3	HEXIM1	9606.ENSP00000357320	9606.ENSP00000328773	0	0	0	0	0	0.292	0	0	0.292
DAP3	MRPL12	9606.ENSP00000357320	9606.ENSP00000333837	0	0	0	0	0	0.948	0	0	0.948
DAP3	HSP90AA1	9606.ENSP00000357320	9606.ENSP00000335153	0	0	0	0	0	0.292	0	0	0.292
DAP3	HSPD1	9606.ENSP00000357320	9606.ENSP00000340019	0	0	0	0	0	0.205	0	0	0.205
DAP3	TUBA1C	9606.ENSP00000357320	9606.ENSP00000443475	0	0	0	0	0	0.154	0	0	0.153
DAP3	PYCR1	9606.ENSP00000357320	9606.ENSP00000384949	0	0	0	0	0	0.198	0	0	0.198
DAP3	NFKB2	9606.ENSP00000357320	9606.ENSP00000358983	0	0	0	0	0	0.217	0	0	0.217
DAP3	FBXW7	9606.ENSP00000357320	9606.ENSP00000474725	0	0	0	0	0	0.292	0	0	0.292
DAP3	RECQL4	9606.ENSP00000357320	9606.ENSP00000482313	0	0	0	0	0	0.292	0	0	0.292
DAP3	NR2C2	9606.ENSP00000357320	9606.ENSP00000483059	0	0	0	0	0	0.292	0	0	0.292
DAP3	ZC3H18	9606.ENSP00000357320	9606.ENSP00000416951	0	0	0	0	0	0.334	0	0	0.334
DAP3	PRH1	9606.ENSP00000357320	9606.ENSP00000479168	0	0	0	0	0	0.395	0	0	0.394
DAP3	ESR1	9606.ENSP00000357320	9606.ENSP00000405330	0	0	0	0	0	0.430	0	0	0.430
DAP3	HNRNPU	9606.ENSP00000357320	9606.ENSP00000491215	0	0	0	0	0	0.477	0	0	0.477
DAP3	LARP7	9606.ENSP00000357320	9606.ENSP00000422626	0	0	0	0	0	0.523	0	0	0.523
DAP3	HADHA	9606.ENSP00000357320	9606.ENSP00000370023	0	0	0	0	0	0.471	0	0	0.471
DAPK1	NR3C1	9606.ENSP00000386135	9606.ENSP00000231509	0	0	0	0	0	0.230	0	0	0.229
DAPK1	RAB11A	9606.ENSP00000386135	9606.ENSP00000261890	0	0	0	0	0	0.199	0	0	0.199
DAPK1	TP53	9606.ENSP00000386135	9606.ENSP00000269305	0	0	0	0	0	0.301	0	0	0.301
DAPK1	RPS27A	9606.ENSP00000386135	9606.ENSP00000272317	0	0	0	0	0	0.314	0	0	0.314
DAPK1	HSPA9	9606.ENSP00000386135	9606.ENSP00000297185	0	0	0	0	0	0.166	0	0	0.165
DAPK1	TSC1	9606.ENSP00000386135	9606.ENSP00000298552	0	0	0	0	0	0.292	0	0	0.292
DAPK1	LRRK2	9606.ENSP00000386135	9606.ENSP00000298910	0	0	0	0.548	0	0.311	0	0	0.311
DAPK1	RHOT2	9606.ENSP00000386135	9606.ENSP00000321971	0	0	0	0	0	0.176	0	0	0.175
DAPK1	HSP90AA1	9606.ENSP00000386135	9606.ENSP00000335153	0	0	0	0	0	0.292	0	0	0.292
DAPK1	TUBB	9606.ENSP00000386135	9606.ENSP00000339001	0	0	0	0	0	0.175	0	0	0.175
DAPK1	TUBB4B	9606.ENSP00000386135	9606.ENSP00000341289	0	0	0	0	0	0.175	0	0	0.175
DAPK1	SVIL	9606.ENSP00000386135	9606.ENSP00000348128	0	0	0	0	0	0.198	0	0	0.198
DAPK1	TUBA1C	9606.ENSP00000386135	9606.ENSP00000443475	0	0	0	0	0	0.179	0	0	0.179
DAPK1	HYOU1	9606.ENSP00000386135	9606.ENSP00000480150	0	0	0	0	0	0.189	0	0	0.189
DAXX	STUB1	9606.ENSP00000266000	9606.ENSP00000219548	0	0	0	0	0	0.292	0	0	0.292
DAXX	NR3C1	9606.ENSP00000266000	9606.ENSP00000231509	0	0	0	0	0	0.628	0	0	0.628
DAXX	H4C6	9606.ENSP00000266000	9606.ENSP00000244537	0	0	0	0	0	0.984	0	0	0.984
DAXX	TSG101	9606.ENSP00000266000	9606.ENSP00000251968	0	0	0	0	0	0.294	0	0	0.294
DAXX	TRIM28	9606.ENSP00000266000	9606.ENSP00000253024	0	0	0	0	0	0.345	0	0	0.345
DAXX	MDM2	9606.ENSP00000266000	9606.ENSP00000258149	0	0	0	0	0	0.842	0	0	0.842
DAXX	STAT3	9606.ENSP00000266000	9606.ENSP00000264657	0	0	0	0	0	0.320	0	0	0.320
DAXX	UTY	9606.ENSP00000266000	9606.ENSP00000442047	0	0	0	0	0	0.161	0	0	0.161
DAXX	LARP7	9606.ENSP00000266000	9606.ENSP00000422626	0	0	0	0	0	0.165	0	0	0.165
DAXX	MED14	9606.ENSP00000266000	9606.ENSP00000323720	0	0	0	0	0	0.173	0	0	0.172
DAXX	POGZ	9606.ENSP00000266000	9606.ENSP00000271715	0	0	0	0	0	0.178	0	0	0.178
DAXX	H3C10	9606.ENSP00000266000	9606.ENSP00000358160	0	0	0	0	0	0.185	0	0	0.185
DAXX	H3C8	9606.ENSP00000266000	9606.ENSP00000484638	0	0	0	0	0	0.194	0	0	0.194
DAXX	RAI1	9606.ENSP00000266000	9606.ENSP00000323074	0	0	0	0	0	0.208	0	0	0.208
DAXX	PHF6	9606.ENSP00000266000	9606.ENSP00000329097	0	0	0	0	0	0.166	0	0	0.166
DAXX	UHRF1	9606.ENSP00000266000	9606.ENSP00000479617	0	0	0	0	0	0.155	0	0	0.155
DAXX	NR3C2	9606.ENSP00000266000	9606.ENSP00000350815	0	0	0	0	0	0.298	0	0	0.298
DAXX	OBSL1	9606.ENSP00000266000	9606.ENSP00000385636	0	0	0	0	0	0.316	0	0	0.316
DAXX	SPEN	9606.ENSP00000266000	9606.ENSP00000364912	0	0	0	0	0	0.318	0	0	0.318
DAXX	KDM6A	9606.ENSP00000266000	9606.ENSP00000367203	0	0	0	0	0	0.161	0	0	0.161
DAXX	SENP3	9606.ENSP00000266000	9606.ENSP00000314029	0	0	0	0	0	0.215	0	0	0.215
DAXX	NCL	9606.ENSP00000266000	9606.ENSP00000318195	0	0	0	0	0	0.246	0	0	0.246
DAXX	H3C1	9606.ENSP00000266000	9606.ENSP00000480826	0	0	0	0	0	0.511	0	0	0.511
DAXX	H2AC8	9606.ENSP00000266000	9606.ENSP00000303373	0	0	0	0	0	0.325	0	0	0.325
DAXX	RPS27A	9606.ENSP00000266000	9606.ENSP00000272317	0	0	0	0	0	0.432	0	0	0.432
DAXX	JUN	9606.ENSP00000266000	9606.ENSP00000360266	0	0	0	0	0	0.330	0	0	0.330
DAXX	RNF4	9606.ENSP00000266000	9606.ENSP00000426503	0	0	0	0	0	0.325	0	0	0.325
DAXX	PIAS1	9606.ENSP00000266000	9606.ENSP00000438574	0	0	0	0	0	0.300	0	0	0.300
DAXX	H3C3	9606.ENSP00000266000	9606.ENSP00000484658	0	0	0	0	0	0.339	0	0	0.339
DAXX	RELA	9606.ENSP00000266000	9606.ENSP00000384273	0	0	0	0	0	0.625	0	0	0.625
DAXX	H4C5	9606.ENSP00000266000	9606.ENSP00000484789	0	0	0	0	0	0.905	0	0	0.905
DAXX	H4C8	9606.ENSP00000266000	9606.ENSP00000489236	0	0	0	0	0	0.905	0	0	0.905
DAXX	H4C1	9606.ENSP00000266000	9606.ENSP00000479106	0	0	0	0	0	0.905	0	0	0.905
DAXX	H4C15	9606.ENSP00000266000	9606.ENSP00000462355	0	0	0	0	0	0.905	0	0	0.905
DAXX	H4C4	9606.ENSP00000266000	9606.ENSP00000479461	0	0	0	0	0	0.905	0	0	0.905
DAXX	H4-16	9606.ENSP00000266000	9606.ENSP00000443017	0	0	0	0	0	0.905	0	0	0.905
DAXX	H3C15	9606.ENSP00000266000	9606.ENSP00000385479	0	0	0	0	0	0.906	0	0	0.906
DAXX	HDAC2	9606.ENSP00000266000	9606.ENSP00000430432	0	0	0	0	0	0.508	0	0	0.508
DAXX	H4C2	9606.ENSP00000266000	9606.ENSP00000366974	0	0	0	0	0	0.912	0	0	0.912
DAXX	H4C12	9606.ENSP00000266000	9606.ENSP00000479794	0	0	0	0	0	0.913	0	0	0.913
DAXX	H4C13	9606.ENSP00000266000	9606.ENSP00000480960	0	0	0	0	0	0.910	0	0	0.910
DAXX	H4C14	9606.ENSP00000266000	9606.ENSP00000462667	0	0	0	0	0	0.918	0	0	0.918
DAXX	HDAC1	9606.ENSP00000266000	9606.ENSP00000362649	0	0	0	0	0	0.796	0	0	0.796
DAXX	H4C9	9606.ENSP00000266000	9606.ENSP00000481486	0	0	0	0	0	0.924	0	0	0.924
DAXX	H4C11	9606.ENSP00000266000	9606.ENSP00000347168	0	0	0	0	0	0.929	0	0	0.929
DAXX	H4C3	9606.ENSP00000266000	9606.ENSP00000367034	0	0	0	0	0	0.936	0	0	0.936
DAXX	H3C14	9606.ENSP00000266000	9606.ENSP00000358154	0	0	0	0	0	0.906	0	0	0.906
DAXX	UBE2I	9606.ENSP00000266000	9606.ENSP00000348056	0	0	0	0	0	0.822	0	0	0.822
DAXX	TP53	9606.ENSP00000266000	9606.ENSP00000269305	0	0	0	0	0	0.895	0	0	0.895
DAXX	PML	9606.ENSP00000266000	9606.ENSP00000268058	0	0	0	0	0	0.925	0	0	0.925
DAXX	SUMO1	9606.ENSP00000266000	9606.ENSP00000376077	0	0	0	0	0	0.991	0	0	0.991
DCAF6	NR3C1	9606.ENSP00000356814	9606.ENSP00000231509	0	0	0	0	0	0.292	0	0	0.292
DCAF6	SP1	9606.ENSP00000356814	9606.ENSP00000329357	0	0	0	0	0	0.292	0	0	0.292
DCAF6	KPNA1	9606.ENSP00000356814	9606.ENSP00000343701	0	0	0	0	0	0.163	0	0	0.163
DCD	STAG2	9606.ENSP00000406773	9606.ENSP00000218089	0	0	0	0	0	0.198	0	0	0.198
DCD	NR3C1	9606.ENSP00000406773	9606.ENSP00000231509	0	0	0	0	0	0.292	0	0	0.292
DCD	MDM2	9606.ENSP00000406773	9606.ENSP00000258149	0	0	0	0	0	0.292	0	0	0.292
DCD	PLEKHA4	9606.ENSP00000406773	9606.ENSP00000263265	0	0	0	0	0	0.292	0	0	0.292
DCD	TP53	9606.ENSP00000406773	9606.ENSP00000269305	0	0	0	0	0	0.163	0	0	0.163
DCD	LRRK2	9606.ENSP00000406773	9606.ENSP00000298910	0	0	0	0	0	0.292	0	0	0.292
DCD	NEDD4L	9606.ENSP00000406773	9606.ENSP00000383199	0	0	0	0	0	0.198	0	0	0.198
DCD	RELA	9606.ENSP00000406773	9606.ENSP00000384273	0	0	0	0	0	0.292	0	0	0.292
DCD	UTY	9606.ENSP00000406773	9606.ENSP00000442047	0	0	0	0	0	0.198	0	0	0.198
DCD	ZC3H18	9606.ENSP00000406773	9606.ENSP00000416951	0	0	0	0	0	0.292	0	0	0.292
DCD	RNF4	9606.ENSP00000406773	9606.ENSP00000426503	0	0	0	0	0	0.292	0	0	0.292
DCD	LARP7	9606.ENSP00000406773	9606.ENSP00000422626	0	0	0	0	0	0.510	0	0	0.510
DCN	SF3A1	9606.ENSP00000052754	9606.ENSP00000215793	0	0	0	0	0	0.157	0	0	0.156
DCN	PPRC1	9606.ENSP00000052754	9606.ENSP00000278070	0	0	0	0	0	0.159	0	0	0.158
DCN	RBM22	9606.ENSP00000052754	9606.ENSP00000199814	0	0	0	0	0	0.159	0	0	0.158
DCN	NR3C1	9606.ENSP00000052754	9606.ENSP00000231509	0	0	0	0	0	0.187	0	0	0.187
DCN	PPARGC1A	9606.ENSP00000052754	9606.ENSP00000264867	0	0	0	0	0	0.159	0	0	0.158
DCN	EGFR	9606.ENSP00000052754	9606.ENSP00000275493	0	0	0	0	0	0.537	0	0	0.537
DDOST	MYBL2	9606.ENSP00000399457	9606.ENSP00000217026	0	0	0	0	0	0.196	0	0	0.196
DDOST	NR3C1	9606.ENSP00000399457	9606.ENSP00000231509	0	0	0	0	0	0.292	0	0	0.292
DDOST	RPN2	9606.ENSP00000399457	9606.ENSP00000237530	0	0	0	0	0	0.997	0	0	0.997
DDOST	H4C6	9606.ENSP00000399457	9606.ENSP00000244537	0	0	0	0	0	0.292	0	0	0.292
DDOST	PLEKHA4	9606.ENSP00000399457	9606.ENSP00000263265	0	0	0	0	0	0.292	0	0	0.292
DDOST	RPN1	9606.ENSP00000399457	9606.ENSP00000296255	0	0	0	0	0	0.997	0	0	0.997
DDOST	VIRMA	9606.ENSP00000399457	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
DDOST	LRRK2	9606.ENSP00000399457	9606.ENSP00000298910	0	0	0	0	0	0.300	0	0	0.300
DDOST	HSP90B1	9606.ENSP00000399457	9606.ENSP00000299767	0	0	0	0	0	0.329	0	0	0.329
DDOST	RBM14	9606.ENSP00000399457	9606.ENSP00000311747	0	0	0	0	0	0.165	0	0	0.165
DDOST	TUFM	9606.ENSP00000399457	9606.ENSP00000322439	0	0	0	0	0	0.183	0	0	0.183
DDOST	SOX2	9606.ENSP00000399457	9606.ENSP00000323588	0	0	0	0	0	0.292	0	0	0.292
DDOST	HSPA5	9606.ENSP00000399457	9606.ENSP00000324173	0	0	0	0	0	0.292	0	0	0.292
DDOST	HADHB	9606.ENSP00000399457	9606.ENSP00000325136	0	0	0	0	0	0.322	0	0	0.321
DDOST	HEXIM1	9606.ENSP00000399457	9606.ENSP00000328773	0	0	0	0	0	0.190	0	0	0.190
DDOST	HSP90AA1	9606.ENSP00000399457	9606.ENSP00000335153	0	0	0	0	0	0.227	0	0	0.226
DDOST	HSP90AB1	9606.ENSP00000399457	9606.ENSP00000360609	0	0	0	0	0	0.180	0	0	0.179
DDOST	ZMPSTE24	9606.ENSP00000399457	9606.ENSP00000361845	0	0	0	0	0	0.266	0	0	0.266
DDOST	VDAC1	9606.ENSP00000399457	9606.ENSP00000378487	0	0	0	0	0	0.229	0	0	0.228
DDOST	PIAS1	9606.ENSP00000399457	9606.ENSP00000438574	0	0	0	0	0	0.197	0	0	0.197
DDOST	LARP7	9606.ENSP00000399457	9606.ENSP00000422626	0	0	0	0	0	0.196	0	0	0.196
DDOST	POR	9606.ENSP00000399457	9606.ENSP00000419970	0	0	0	0	0	0.204	0	0	0.204
DDOST	NR2C2	9606.ENSP00000399457	9606.ENSP00000483059	0	0	0	0	0	0.292	0	0	0.292
DDOST	RECQL4	9606.ENSP00000399457	9606.ENSP00000482313	0	0	0	0	0	0.292	0	0	0.292
DDOST	RNF4	9606.ENSP00000399457	9606.ENSP00000426503	0	0	0	0	0	0.292	0	0	0.292
DDOST	ZC3H18	9606.ENSP00000399457	9606.ENSP00000416951	0	0	0	0	0	0.292	0	0	0.292
DDOST	RHOA	9606.ENSP00000399457	9606.ENSP00000400175	0	0	0	0	0	0.208	0	0	0.208
DDOST	PHB	9606.ENSP00000399457	9606.ENSP00000479488	0	0	0	0	0	0.453	0	0	0.453
DDX54	RANBP9	9606.ENSP00000323858	9606.ENSP00000011619	0	0	0	0	0	0.185	0	0	0.185
DDX54	TARBP1	9606.ENSP00000323858	9606.ENSP00000040877	0	0	0	0	0	0.180	0	0	0.179
DDX54	SF3A1	9606.ENSP00000323858	9606.ENSP00000215793	0	0	0	0	0	0.151	0	0	0.150
DDX54	NR3C1	9606.ENSP00000323858	9606.ENSP00000231509	0	0	0	0	0	0.292	0	0	0.292
DDX54	H4C6	9606.ENSP00000323858	9606.ENSP00000244537	0	0	0	0	0	0.299	0	0	0.299
DDX54	DHX40	9606.ENSP00000323858	9606.ENSP00000251241	0	0	0	0	0	0.176	0	0	0.176
DDX54	SRSF1	9606.ENSP00000323858	9606.ENSP00000258962	0	0	0	0	0	0.175	0	0	0.175
DDX54	PLEKHA4	9606.ENSP00000323858	9606.ENSP00000263265	0	0	0	0	0	0.326	0	0	0.326
DDX54	LRRK2	9606.ENSP00000323858	9606.ENSP00000298910	0	0	0	0	0	0.306	0	0	0.306
DDX54	MED1	9606.ENSP00000323858	9606.ENSP00000300651	0	0	0	0	0	0.167	0	0	0.167
DDX54	H2AC8	9606.ENSP00000323858	9606.ENSP00000303373	0	0	0	0	0	0.315	0	0	0.315
DDX54	RHOA	9606.ENSP00000323858	9606.ENSP00000400175	0	0	0	0	0	0.185	0	0	0.185
