#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
27841	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	antagonist	target	Gruber C (2004)	15535430	195962	7770	Bazedoxifene	bazedoxifene/conjugated estrogens	duavee|duavive	DRUGBANK	DB06401	C30H34N2O3	small molecule	G03XC02|G03CC07	198481-32-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UCJGJABZCDBEDK-UHFFFAOYSA-N
27905	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	agonist	target	Escande A (2009)	19464167	195991	8113	Tibolone	17-hydroxy-7alpha-methyl-19-nor-17alpha-pregn-5(10)-en-20-yn-3-one|tibolona|tibolonum	-	DRUGBANK	DB09070	C21H28O2	small molecule	G03CX01	5630-53-5	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WZDGZWOAQTVYBX-XOINTXKNSA-N
28019	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Itoh Y (2011)	22014751	142167	8427	Bivalent ligand 3	Bivalent_ligand_3|SNIPER 13	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	SNIPER	Specific and Non-genetic Inhibitor-of-apoptosis proteins (IAPs)-dependent Protein Eraser; structured as IAP ligand--linker--target binding moiety; target degraded via UPS	106826	329	-	BIRC2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: SNIPER 13(cIAP1:BE04 --- ER:estrone)	-
28061	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Sakamoto KM (2003)	14525958	111475	8447	Bivalent ligand 17	Bivalent_ligand_17|Protac-2|Protac 2	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	114457	8945	RP11-529I10.2	BTRC	BETA-TRCP|FBW1A|FBXW1|FBXW1A|FWD1|bTrCP|bTrCP1|betaTrCP	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: Protac-2(Beta-TrCP:IkBalpha phosphopeptide --- ER:estradiol)	-
28063	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Rodriguez-Gonzalez A (2008)	18794799	85962	8458	Bivalent ligand 18	Bivalent_ligand_18|Protac-B	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: Protac-B(VHL:HIF1a pentapeptide --- ER:estradiol)	-
28065	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Cyrus K (2010)	20572252	211420	8457	Bivalent ligand 19	Bivalent_ligand_19|PROTAC 5	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: PROTAC 5(VHL:HIF1a pentapeptide --- ER:estradiol (2 molecules))	-
28067	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Demizu Y (2012)	22277276	211397	8412	Bivalent ligand 20	Bivalent_ligand_20|SNIPER (ER) 5,6,7	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	106826	329	-	BIRC2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: SNIPER (ER) 5,6,7(cIAP1:bestatin --- ER:4-hydroxytamoxifen)	-
28069	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Okuhira K (2013)	23992566	211367	8413	Bivalent ligand 21	Bivalent_ligand_21|SNIPER(ER)-3	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	106826	329	-	BIRC2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: SNIPER(ER)-3(cIAP1:methyl bestatin  --- ER:4-hydroxytamoxifen)	-
28077	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Ohoka N (2017)	28154167	211362	8415	Bivalent ligand 23	Bivalent_ligand_23|SNIPER(ER)-87	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	106828	331	RP1-315G1.5	XIAP	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: SNIPER(ER)-87(XIAP:LCL161 --- ER:4-hydroxytamoxifen)	-
28097	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Zhang D (2004)	14741260	211348	8411	Bivalent ligand 33	Bivalent_ligand_33|E2-SMPI/E2-octa|E2-SMPI|E2-octa	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: E2-SMPI/E2-octa(VHL:HIF-1alpha octapeptide --- ER:estradiol)	-
28099	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Bargagna-Mohan P (2005)	15876533	211350	8456	Bivalent ligand 34	Bivalent_ligand_34|E2-penta	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: E2-penta(VHL:HIF-1alpha pentapeptide --- ER:estradiol)	-
28149	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Jiang Y (2018)	29271628	211419	8405	Bivalent ligand 60	Bivalent_ligand_60|TD-PROTAC	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited E3 ligase	Standardized BVL Name: TD-PROTAC(VHL:HIF1a pentapeptide --- ER: stabilized peptide TD-PERM)	-
30504	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Yokoo H (2020)	32631565	229142	10155	Bivalent ligand 257	POM-PERM3-R7|Bivalent_ligand_257	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: POM-PERM3-R7 (CRBN:pomalidomide ---ESR1:PERM3-R7)	-
30508	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Yokoo H (2020)	32631565	229142	10144	Bivalent ligand 258	VH032-PERM3-R7|Bivalent_ligand_258	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: VH032-PERM3-R7 (VHL:VH032 ---ESR1:PERM3-R7)	-
30512	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Yokoo H (2020)	32631565	229142	10145	Bivalent ligand 259	MV1-PERM3-R7|Bivalent_ligand_259	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	106828	331	RP1-315G1.5	XIAP	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: MV1-PERM3-R7 (XIAP:MV1 ---ESR1:PERM3-R7)	-
30516	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Yokoo H (2020)	32631565	229142	10145	Bivalent ligand 259	MV1-PERM3-R7|Bivalent_ligand_259	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	106826	329	-	BIRC2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: MV1-PERM3-R7 (BIRC2:MV1 ---ESR1:PERM3-R7)	-
30520	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Yokoo H (2020)	32631565	229142	10002	Bivalent ligand 260	LCL-PERM3-R7|Bivalent_ligand_260	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	106828	331	RP1-315G1.5	XIAP	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: LCL-PERM3-R7 (XIAP:LCL161 ---AR:PERM3-R7)	-
30524	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Yokoo H (2020)	32631565	229142	10002	Bivalent ligand 260	LCL-PERM3-R7|Bivalent_ligand_260	-	BIOGRID	-	-	polypeptidic	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	106826	329	-	BIRC2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: LCL-PERM3-R7 (BIRC2:LCL161 ---ESR1:PERM3-R7)	-
32636	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Roberts BL (2020)	32255606	235043	10048	Bivalent Ligand 362	AM-A3|Bivalent_Ligand_362	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: AM-A3 (VHL:VHL ligand---ER:raloxifene)	-
32642	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Lin X (2020)	32829249	223472	10051	Bivalent Ligand 365	ARV-471|Bivalent_Ligand_365	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: ARV-471(CRBN:lenalidomide---ESR1:Lasofoxifene)	-
32716	108403	2099	RP1-130E4.1	ESR1	ER|ESR|ESRA|ESTRR|Era|NR3A1	9606	Homo sapiens	degradation	target	Hu J (2019)	30990042	235710	10133	Bivalent Ligand 383	ERD-308|Bivalent_Ligand_383	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: ERD-308 (VHL:compound 11---ESR1:raloxifene)	-
